Branch,City,Gender,Product_line,Unit_price,Tax_5,Sales,Date,cogs,gross_margin_percentage,gross_income,Rating
Alex,Yangon,Female,Sports and travel,51.520000000000003,20.608000000000001,432.76799999999997,2019-02-02 00:00:00.0000000,412.16000000000003,4.7619047620000003,20.608000000000001,9.5999999999999996
Cairo,Mandalay,Male,Sports and travel,73.969999999999999,3.6985000000000001,77.668499999999995,2019-02-03 00:00:00.0000000,73.969999999999999,4.7619047620000003,3.6985000000000001,5.4000000000000004
Giza,Naypyitaw,Female,Fashion accessories,31.899999999999999,1.595,33.494999999999997,2019-01-05 00:00:00.0000000,31.899999999999999,4.7619047620000003,1.595,9.0999999999999996
Giza,Naypyitaw,Male,Home and lifestyle,69.400000000000006,6.9400000000000004,145.74000000000001,2019-01-27 00:00:00.0000000,138.80000000000001,4.7619047620000003,6.9400000000000004,9
Cairo,Mandalay,Female,Sports and travel,93.310000000000002,9.3309999999999995,195.95099999999999,2019-03-25 00:00:00.0000000,186.62,4.7619047620000003,9.3309999999999995,6.2999999999999998
Cairo,Mandalay,Male,Sports and travel,88.450000000000003,4.4225000000000003,92.872500000000002,2019-02-25 00:00:00.0000000,88.450000000000003,4.7619047620000003,4.4225000000000003,9.5
Alex,Yangon,Male,Electronic accessories,24.18,9.6720000000000006,203.11199999999999,2019-01-28 00:00:00.0000000,193.44,4.7619047620000003,9.6720000000000006,9.8000000000000007
Cairo,Mandalay,Female,Sports and travel,48.5,7.2750000000000004,152.77500000000001,2019-01-08 00:00:00.0000000,145.5,4.7619047620000003,7.2750000000000004,6.7000000000000002
Cairo,Mandalay,Female,Food and beverages,84.049999999999997,25.215,529.51499999999999,2019-01-29 00:00:00.0000000,504.30000000000001,4.7619047620000003,25.215,7.7000000000000002
Cairo,Mandalay,Male,Health and beauty,61.289999999999999,15.3225,321.77249999999998,2019-03-29 00:00:00.0000000,306.44999999999999,4.7619047620000003,15.3225,7
Giza,Naypyitaw,Female,Home and lifestyle,15.949999999999999,4.7850000000000001,100.485,2019-02-09 00:00:00.0000000,95.700000000000003,4.7619047620000003,4.7850000000000001,5.0999999999999996
Cairo,Mandalay,Female,Sports and travel,90.739999999999995,31.759,666.93899999999996,2019-01-16 00:00:00.0000000,635.17999999999995,4.7619047620000003,31.759,6.2000000000000002
Alex,Yangon,Female,Home and lifestyle,42.909999999999997,10.727499999999999,225.2775,2019-01-05 00:00:00.0000000,214.55000000000001,4.7619047620000003,10.727499999999999,6.0999999999999996
Alex,Yangon,Female,Fashion accessories,54.280000000000001,18.998000000000001,398.95800000000003,2019-01-27 00:00:00.0000000,379.95999999999998,4.7619047620000003,18.998000000000001,9.3000000000000007
Alex,Yangon,Male,Electronic accessories,99.549999999999997,34.842500000000001,731.6925,2019-03-14 00:00:00.0000000,696.85000000000002,4.7619047620000003,34.842500000000001,7.5999999999999996
Giza,Naypyitaw,Male,Sports and travel,58.390000000000001,20.436499999999999,429.16649999999998,2019-02-23 00:00:00.0000000,408.73000000000002,4.7619047620000003,20.436499999999999,8.1999999999999993
Giza,Naypyitaw,Female,Fashion accessories,51.469999999999999,2.5735000000000001,54.043500000000002,2019-03-18 00:00:00.0000000,51.469999999999999,4.7619047620000003,2.5735000000000001,8.5
Cairo,Mandalay,Male,Health and beauty,54.859999999999999,13.715,288.01499999999999,2019-03-29 00:00:00.0000000,274.30000000000001,4.7619047620000003,13.715,9.8000000000000007
Giza,Naypyitaw,Male,Home and lifestyle,39.390000000000001,9.8475000000000001,206.79750000000001,2019-01-22 00:00:00.0000000,196.94999999999999,4.7619047620000003,9.8475000000000001,8.6999999999999993
Alex,Yangon,Male,Home and lifestyle,34.729999999999997,3.4729999999999999,72.933000000000007,2019-03-01 00:00:00.0000000,69.459999999999994,4.7619047620000003,3.4729999999999999,9.6999999999999993
Giza,Naypyitaw,Male,Sports and travel,71.920000000000002,17.98,377.57999999999998,2019-01-17 00:00:00.0000000,359.60000000000002,4.7619047620000003,17.98,4.2999999999999998
Cairo,Mandalay,Female,Electronic accessories,45.710000000000001,6.8564999999999996,143.98650000000001,2019-03-26 00:00:00.0000000,137.13,4.7619047620000003,6.8564999999999996,7.7000000000000002
Giza,Naypyitaw,Female,Home and lifestyle,83.170000000000002,24.951000000000001,523.971,2019-03-20 00:00:00.0000000,499.01999999999998,4.7619047620000003,24.951000000000001,7.2999999999999998
Alex,Yangon,Female,Home and lifestyle,37.439999999999998,11.231999999999999,235.87200000000001,2019-02-06 00:00:00.0000000,224.63999999999999,4.7619047620000003,11.231999999999999,5.9000000000000004
Giza,Naypyitaw,Male,Health and beauty,62.869999999999997,6.2869999999999999,132.02699999999999,2019-01-01 00:00:00.0000000,125.73999999999999,4.7619047620000003,6.2869999999999999,5
Alex,Yangon,Male,Food and beverages,81.709999999999994,24.513000000000002,514.77300000000002,2019-01-27 00:00:00.0000000,490.25999999999999,4.7619047620000003,24.513000000000002,8
Alex,Yangon,Female,Sports and travel,91.409999999999997,22.852499999999999,479.90249999999997,2019-02-25 00:00:00.0000000,457.05000000000001,4.7619047620000003,22.852499999999999,7.0999999999999996
Cairo,Mandalay,Male,Fashion accessories,39.210000000000001,7.8419999999999996,164.68199999999999,2019-01-16 00:00:00.0000000,156.84,4.7619047620000003,7.8419999999999996,9
Cairo,Mandalay,Male,Fashion accessories,59.859999999999999,5.9859999999999998,125.706,2019-01-13 00:00:00.0000000,119.72,4.7619047620000003,5.9859999999999998,6.7000000000000002
Cairo,Mandalay,Female,Food and beverages,54.359999999999999,27.18,570.77999999999997,2019-02-07 00:00:00.0000000,543.60000000000002,4.7619047620000003,27.18,6.0999999999999996
Alex,Yangon,Male,Sports and travel,98.090000000000003,44.140500000000003,926.95050000000003,2019-02-17 00:00:00.0000000,882.80999999999995,4.7619047620000003,44.140500000000003,9.3000000000000007
Alex,Yangon,Male,Health and beauty,25.43,7.6289999999999996,160.209,2019-02-12 00:00:00.0000000,152.58000000000001,4.7619047620000003,7.6289999999999996,7
Alex,Yangon,Male,Fashion accessories,86.680000000000007,34.671999999999997,728.11199999999997,2019-01-24 00:00:00.0000000,693.44000000000005,4.7619047620000003,34.671999999999997,7.2000000000000002
Cairo,Mandalay,Male,Electronic accessories,22.949999999999999,11.475,240.97499999999999,2019-02-06 00:00:00.0000000,229.5,4.7619047620000003,11.475,8.1999999999999993
Giza,Naypyitaw,Female,Food and beverages,16.309999999999999,7.3395000000000001,154.12950000000001,2019-03-26 00:00:00.0000000,146.78999999999999,4.7619047620000003,7.3395000000000001,8.4000000000000004
Alex,Yangon,Female,Home and lifestyle,28.32,7.0800000000000001,148.68000000000001,2019-03-11 00:00:00.0000000,141.59999999999999,4.7619047620000003,7.0800000000000001,6.2000000000000002
Giza,Naypyitaw,Male,Home and lifestyle,16.670000000000002,5.8345000000000002,122.5245,2019-02-07 00:00:00.0000000,116.69,4.7619047620000003,5.8345000000000002,7.4000000000000004
Cairo,Mandalay,Female,Fashion accessories,73.959999999999994,3.698,77.658000000000001,2019-01-05 00:00:00.0000000,73.959999999999994,4.7619047620000003,3.698,5
Alex,Yangon,Male,Home and lifestyle,97.939999999999998,4.8970000000000002,102.837,2019-03-07 00:00:00.0000000,97.939999999999998,4.7619047620000003,4.8970000000000002,6.9000000000000004
Alex,Yangon,Female,Fashion accessories,73.049999999999997,14.609999999999999,306.81,2019-02-25 00:00:00.0000000,292.19999999999999,4.7619047620000003,14.609999999999999,4.9000000000000004
Giza,Naypyitaw,Female,Food and beverages,87.480000000000004,26.244,551.12400000000002,2019-02-01 00:00:00.0000000,524.88,4.7619047620000003,26.244,5.0999999999999996
Alex,Yangon,Male,Home and lifestyle,30.68,4.6020000000000003,96.641999999999996,2019-01-22 00:00:00.0000000,92.040000000000006,4.7619047620000003,4.6020000000000003,9.0999999999999996
Giza,Naypyitaw,Male,Health and beauty,75.879999999999995,3.794,79.674000000000007,2019-01-03 00:00:00.0000000,75.879999999999995,4.7619047620000003,3.794,7.0999999999999996
Cairo,Mandalay,Female,Sports and travel,20.18,4.0359999999999996,84.756,2019-02-13 00:00:00.0000000,80.719999999999999,4.7619047620000003,4.0359999999999996,5
Giza,Naypyitaw,Male,Electronic accessories,18.77,5.6310000000000002,118.251,2019-01-28 00:00:00.0000000,112.62,4.7619047620000003,5.6310000000000002,5.5
Cairo,Mandalay,Female,Food and beverages,71.200000000000003,3.5600000000000001,74.760000000000005,2019-01-05 00:00:00.0000000,71.200000000000003,4.7619047620000003,3.5600000000000001,9.1999999999999993
Cairo,Mandalay,Male,Home and lifestyle,38.810000000000002,7.7619999999999996,163.00200000000001,2019-03-19 00:00:00.0000000,155.24000000000001,4.7619047620000003,7.7619999999999996,4.9000000000000004
Alex,Yangon,Female,Fashion accessories,29.420000000000002,14.710000000000001,308.91000000000003,2019-01-12 00:00:00.0000000,294.19999999999999,4.7619047620000003,14.710000000000001,8.9000000000000004
Alex,Yangon,Male,Sports and travel,60.950000000000003,27.427499999999998,575.97749999999996,2019-01-07 00:00:00.0000000,548.54999999999995,4.7619047620000003,27.427499999999998,6
Cairo,Mandalay,Female,Sports and travel,51.539999999999999,12.885,270.58499999999998,2019-01-26 00:00:00.0000000,257.69999999999999,4.7619047620000003,12.885,4.2000000000000002
Alex,Yangon,Female,Electronic accessories,66.060000000000002,19.818000000000001,416.178,2019-01-23 00:00:00.0000000,396.36000000000001,4.7619047620000003,19.818000000000001,7.2999999999999998
Cairo,Mandalay,Male,Fashion accessories,57.270000000000003,8.5905000000000005,180.40049999999999,2019-02-09 00:00:00.0000000,171.81,4.7619047620000003,8.5905000000000005,6.5
Cairo,Mandalay,Female,Fashion accessories,54.310000000000002,24.439499999999999,513.22950000000003,2019-02-22 00:00:00.0000000,488.79000000000002,4.7619047620000003,24.439499999999999,8.9000000000000004
Cairo,Mandalay,Female,Health and beauty,58.240000000000002,26.207999999999998,550.36800000000005,2019-02-05 00:00:00.0000000,524.15999999999997,4.7619047620000003,26.207999999999998,9.6999999999999993
Giza,Naypyitaw,Male,Electronic accessories,22.210000000000001,6.6630000000000003,139.923,2019-03-07 00:00:00.0000000,133.25999999999999,4.7619047620000003,6.6630000000000003,8.5999999999999996
Alex,Yangon,Male,Electronic accessories,19.32,6.7619999999999996,142.00200000000001,2019-03-25 00:00:00.0000000,135.24000000000001,4.7619047620000003,6.7619999999999996,6.9000000000000004
Cairo,Mandalay,Male,Home and lifestyle,37.479999999999997,5.6219999999999999,118.062,2019-01-20 00:00:00.0000000,112.44,4.7619047620000003,5.6219999999999999,7.7000000000000002
Cairo,Mandalay,Female,Fashion accessories,72.040000000000006,7.2039999999999997,151.28399999999999,2019-02-04 00:00:00.0000000,144.08000000000001,4.7619047620000003,7.2039999999999997,9.5
Giza,Naypyitaw,Female,Food and beverages,98.519999999999996,49.259999999999998,1034.46,2019-01-30 00:00:00.0000000,985.20000000000005,4.7619047620000003,49.259999999999998,4.5
Alex,Yangon,Male,Food and beverages,41.659999999999997,12.497999999999999,262.45800000000003,2019-01-02 00:00:00.0000000,249.96000000000001,4.7619047620000003,12.497999999999999,5.5999999999999996
Alex,Yangon,Female,Home and lifestyle,72.420000000000002,10.863,228.12299999999999,2019-03-29 00:00:00.0000000,217.25999999999999,4.7619047620000003,10.863,8.1999999999999993
Cairo,Mandalay,Male,Electronic accessories,21.579999999999998,9.7110000000000003,203.93100000000001,2019-03-14 00:00:00.0000000,194.22,4.7619047620000003,9.7110000000000003,7.2999999999999998
Giza,Naypyitaw,Male,Food and beverages,89.200000000000003,44.600000000000001,936.60000000000002,2019-02-11 00:00:00.0000000,892,4.7619047620000003,44.600000000000001,4.4000000000000004
Cairo,Mandalay,Female,Electronic accessories,42.420000000000002,16.968,356.32799999999997,2019-01-30 00:00:00.0000000,339.36000000000001,4.7619047620000003,16.968,5.7000000000000002
Alex,Yangon,Male,Electronic accessories,74.510000000000005,22.353000000000002,469.41300000000001,2019-03-20 00:00:00.0000000,447.06,4.7619047620000003,22.353000000000002,5
Cairo,Mandalay,Male,Fashion accessories,99.25,9.9250000000000007,208.42500000000001,2019-03-20 00:00:00.0000000,198.5,4.7619047620000003,9.9250000000000007,9
Alex,Yangon,Female,Food and beverages,81.209999999999994,40.604999999999997,852.70500000000004,2019-01-17 00:00:00.0000000,812.10000000000002,4.7619047620000003,40.604999999999997,6.2999999999999998
Giza,Naypyitaw,Female,Sports and travel,49.329999999999998,24.664999999999999,517.96500000000003,2019-02-03 00:00:00.0000000,493.30000000000001,4.7619047620000003,24.664999999999999,9.4000000000000004
Alex,Yangon,Female,Fashion accessories,65.739999999999995,29.582999999999998,621.24300000000005,2019-01-01 00:00:00.0000000,591.65999999999997,4.7619047620000003,29.582999999999998,7.7000000000000002
Cairo,Mandalay,Female,Fashion accessories,79.859999999999999,27.951000000000001,586.971,2019-01-10 00:00:00.0000000,559.01999999999998,4.7619047620000003,27.951000000000001,5.5
Giza,Naypyitaw,Female,Sports and travel,73.980000000000004,25.893000000000001,543.75300000000004,2019-03-02 00:00:00.0000000,517.86000000000001,4.7619047620000003,25.893000000000001,4.0999999999999996
Cairo,Mandalay,Female,Home and lifestyle,82.040000000000006,20.510000000000002,430.70999999999998,2019-02-25 00:00:00.0000000,410.19999999999999,4.7619047620000003,20.510000000000002,7.5999999999999996
Cairo,Mandalay,Male,Sports and travel,26.670000000000002,13.335000000000001,280.03500000000003,2019-01-29 00:00:00.0000000,266.69999999999999,4.7619047620000003,13.335000000000001,8.5999999999999996
Alex,Yangon,Male,Food and beverages,10.130000000000001,3.5455000000000001,74.455500000000001,2019-03-10 00:00:00.0000000,70.909999999999997,4.7619047620000003,3.5455000000000001,8.3000000000000007
Cairo,Mandalay,Male,Food and beverages,72.390000000000001,7.2389999999999999,152.01900000000001,2019-01-13 00:00:00.0000000,144.78,4.7619047620000003,7.2389999999999999,8.0999999999999996
Alex,Yangon,Male,Sports and travel,85.909999999999997,21.477499999999999,451.02749999999997,2019-03-22 00:00:00.0000000,429.55000000000001,4.7619047620000003,21.477499999999999,8.5999999999999996
Cairo,Mandalay,Male,Fashion accessories,81.310000000000002,28.458500000000001,597.62850000000003,2019-03-01 00:00:00.0000000,569.16999999999996,4.7619047620000003,28.458500000000001,6.2999999999999998
Cairo,Mandalay,Male,Food and beverages,60.299999999999997,12.06,253.25999999999999,2019-02-20 00:00:00.0000000,241.19999999999999,4.7619047620000003,12.06,5.7999999999999998
Giza,Naypyitaw,Male,Food and beverages,31.77,6.3540000000000001,133.434,2019-01-14 00:00:00.0000000,127.08,4.7619047620000003,6.3540000000000001,6.2000000000000002
Alex,Yangon,Female,Health and beauty,64.269999999999996,12.853999999999999,269.93400000000003,2019-03-26 00:00:00.0000000,257.07999999999998,4.7619047620000003,12.853999999999999,7.7000000000000002
Cairo,Mandalay,Male,Health and beauty,69.510000000000005,6.9509999999999996,145.971,2019-03-01 00:00:00.0000000,139.02000000000001,4.7619047620000003,6.9509999999999996,8.0999999999999996
Giza,Naypyitaw,Male,Food and beverages,27.219999999999999,4.0830000000000002,85.742999999999995,2019-01-07 00:00:00.0000000,81.659999999999997,4.7619047620000003,4.0830000000000002,7.2999999999999998
Alex,Yangon,Female,Health and beauty,77.680000000000007,15.536,326.25599999999997,2019-02-01 00:00:00.0000000,310.72000000000003,4.7619047620000003,15.536,8.4000000000000004
Giza,Naypyitaw,Female,Fashion accessories,92.980000000000004,9.298,195.25800000000001,2019-02-13 00:00:00.0000000,185.96000000000001,4.7619047620000003,9.298,8
Cairo,Mandalay,Female,Fashion accessories,18.079999999999998,3.6160000000000001,75.936000000000007,2019-01-14 00:00:00.0000000,72.319999999999993,4.7619047620000003,3.6160000000000001,9.5
Cairo,Mandalay,Male,Sports and travel,63.060000000000002,9.4589999999999996,198.63900000000001,2019-01-19 00:00:00.0000000,189.18000000000001,4.7619047620000003,9.4589999999999996,7
Alex,Yangon,Male,Health and beauty,51.710000000000001,10.342000000000001,217.18199999999999,2019-03-09 00:00:00.0000000,206.84,4.7619047620000003,10.342000000000001,9.8000000000000007
Alex,Yangon,Female,Food and beverages,52.340000000000003,7.851,164.87100000000001,2019-03-27 00:00:00.0000000,157.02000000000001,4.7619047620000003,7.851,9.1999999999999993
Alex,Yangon,Female,Sports and travel,43.060000000000002,10.765000000000001,226.065,2019-02-04 00:00:00.0000000,215.30000000000001,4.7619047620000003,10.765000000000001,7.7000000000000002
Giza,Naypyitaw,Male,Fashion accessories,59.609999999999999,29.805,625.90499999999997,2019-03-14 00:00:00.0000000,596.10000000000002,4.7619047620000003,29.805,5.2999999999999998
Alex,Yangon,Male,Health and beauty,14.619999999999999,3.6549999999999998,76.754999999999995,2019-03-04 00:00:00.0000000,73.099999999999994,4.7619047620000003,3.6549999999999998,4.4000000000000004
Giza,Naypyitaw,Male,Health and beauty,46.530000000000001,13.959,293.13900000000001,2019-03-03 00:00:00.0000000,279.18000000000001,4.7619047620000003,13.959,4.2999999999999998
Giza,Naypyitaw,Female,Home and lifestyle,24.239999999999998,8.484,178.16399999999999,2019-01-27 00:00:00.0000000,169.68000000000001,4.7619047620000003,8.484,9.4000000000000004
Alex,Yangon,Female,Sports and travel,45.579999999999998,2.2789999999999999,47.859000000000002,2019-02-07 00:00:00.0000000,45.579999999999998,4.7619047620000003,2.2789999999999999,9.8000000000000007
Alex,Yangon,Female,Sports and travel,75.200000000000003,11.279999999999999,236.88,2019-02-05 00:00:00.0000000,225.59999999999999,4.7619047620000003,11.279999999999999,4.7999999999999998
Cairo,Mandalay,Male,Sports and travel,96.799999999999997,14.52,304.92000000000002,2019-03-15 00:00:00.0000000,290.39999999999998,4.7619047620000003,14.52,5.2999999999999998
Cairo,Mandalay,Male,Health and beauty,14.82,2.2229999999999999,46.683,2019-03-01 00:00:00.0000000,44.460000000000001,4.7619047620000003,2.2229999999999999,8.6999999999999993
Alex,Yangon,Male,Food and beverages,52.200000000000003,7.8300000000000001,164.43000000000001,2019-02-15 00:00:00.0000000,156.59999999999999,4.7619047620000003,7.8300000000000001,9.5
Giza,Naypyitaw,Female,Sports and travel,46.659999999999997,20.997,440.93700000000001,2019-02-17 00:00:00.0000000,419.94,4.7619047620000003,20.997,5.2999999999999998
Giza,Naypyitaw,Female,Fashion accessories,36.850000000000001,9.2125000000000004,193.46250000000001,2019-01-26 00:00:00.0000000,184.25,4.7619047620000003,9.2125000000000004,9.1999999999999993
Alex,Yangon,Female,Home and lifestyle,70.319999999999993,7.032,147.672,2019-03-24 00:00:00.0000000,140.63999999999999,4.7619047620000003,7.032,9.5999999999999996
Giza,Naypyitaw,Male,Electronic accessories,83.079999999999998,4.1539999999999999,87.233999999999995,2019-01-23 00:00:00.0000000,83.079999999999998,4.7619047620000003,4.1539999999999999,6.4000000000000004
Giza,Naypyitaw,Female,Fashion accessories,64.989999999999995,3.2494999999999998,68.239500000000007,2019-01-26 00:00:00.0000000,64.989999999999995,4.7619047620000003,3.2494999999999998,4.5
Giza,Naypyitaw,Male,Food and beverages,77.560000000000002,38.780000000000001,814.38,2019-03-14 00:00:00.0000000,775.60000000000002,4.7619047620000003,38.780000000000001,6.9000000000000004
Cairo,Mandalay,Female,Sports and travel,54.509999999999998,16.353000000000002,343.41300000000001,2019-03-17 00:00:00.0000000,327.06,4.7619047620000003,16.353000000000002,7.7999999999999998
Giza,Naypyitaw,Female,Fashion accessories,51.890000000000001,18.1615,381.39150000000001,2019-01-08 00:00:00.0000000,363.23000000000002,4.7619047620000003,18.1615,4.5
Cairo,Mandalay,Male,Home and lifestyle,31.75,6.3499999999999996,133.34999999999999,2019-02-08 00:00:00.0000000,127,4.7619047620000003,6.3499999999999996,8.5999999999999996
Alex,Yangon,Female,Fashion accessories,53.649999999999999,18.7775,394.32749999999999,2019-02-10 00:00:00.0000000,375.55000000000001,4.7619047620000003,18.7775,5.2000000000000002
Giza,Naypyitaw,Female,Food and beverages,49.789999999999999,9.9580000000000002,209.11799999999999,2019-03-28 00:00:00.0000000,199.16,4.7619047620000003,9.9580000000000002,6.4000000000000004
Alex,Yangon,Male,Fashion accessories,30.609999999999999,1.5305,32.140500000000003,2019-01-23 00:00:00.0000000,30.609999999999999,4.7619047620000003,1.5305,5.2000000000000002
Cairo,Mandalay,Male,Food and beverages,57.890000000000001,5.7889999999999997,121.569,2019-01-17 00:00:00.0000000,115.78,4.7619047620000003,5.7889999999999997,8.9000000000000004
Alex,Yangon,Female,Electronic accessories,28.960000000000001,1.448,30.408000000000001,2019-02-07 00:00:00.0000000,28.960000000000001,4.7619047620000003,1.448,6.2000000000000002
Giza,Naypyitaw,Female,Food and beverages,98.969999999999999,44.536499999999997,935.26649999999995,2019-03-09 00:00:00.0000000,890.73000000000002,4.7619047620000003,44.536499999999997,6.7000000000000002
Cairo,Mandalay,Male,Fashion accessories,93.219999999999999,13.983000000000001,293.64299999999997,2019-01-24 00:00:00.0000000,279.66000000000003,4.7619047620000003,13.983000000000001,7.2000000000000002
Giza,Naypyitaw,Male,Sports and travel,80.930000000000007,4.0465,84.976500000000001,2019-01-19 00:00:00.0000000,80.930000000000007,4.7619047620000003,4.0465,9
Alex,Yangon,Male,Food and beverages,67.450000000000003,33.725000000000001,708.22500000000002,2019-02-03 00:00:00.0000000,674.5,4.7619047620000003,33.725000000000001,4.2000000000000002
Alex,Yangon,Female,Sports and travel,38.719999999999999,17.423999999999999,365.904,2019-03-20 00:00:00.0000000,348.48000000000002,4.7619047620000003,17.423999999999999,4.2000000000000002
Cairo,Mandalay,Male,Sports and travel,72.599999999999994,21.780000000000001,457.38,2019-01-13 00:00:00.0000000,435.60000000000002,4.7619047620000003,21.780000000000001,6.9000000000000004
Giza,Naypyitaw,Male,Electronic accessories,87.909999999999997,21.977499999999999,461.52749999999997,2019-03-14 00:00:00.0000000,439.55000000000001,4.7619047620000003,21.977499999999999,4.4000000000000004
Alex,Yangon,Male,Food and beverages,98.530000000000001,29.559000000000001,620.73900000000003,2019-01-23 00:00:00.0000000,591.17999999999995,4.7619047620000003,29.559000000000001,4
Giza,Naypyitaw,Female,Fashion accessories,43.460000000000001,13.038,273.798,2019-02-07 00:00:00.0000000,260.75999999999999,4.7619047620000003,13.038,8.5
Alex,Yangon,Female,Food and beverages,71.680000000000007,10.752000000000001,225.792,2019-03-28 00:00:00.0000000,215.03999999999999,4.7619047620000003,10.752000000000001,9.1999999999999993
Alex,Yangon,Female,Food and beverages,91.609999999999999,4.5804999999999998,96.1905,2019-03-20 00:00:00.0000000,91.609999999999999,4.7619047620000003,4.5804999999999998,9.8000000000000007
Cairo,Mandalay,Female,Home and lifestyle,94.590000000000003,33.106499999999997,695.23649999999998,2019-01-17 00:00:00.0000000,662.13,4.7619047620000003,33.106499999999997,4.9000000000000004
Cairo,Mandalay,Female,Fashion accessories,83.25,41.625,874.125,2019-01-12 00:00:00.0000000,832.5,4.7619047620000003,41.625,4.4000000000000004
Cairo,Mandalay,Male,Fashion accessories,91.349999999999994,4.5674999999999999,95.917500000000004,2019-02-16 00:00:00.0000000,91.349999999999994,4.7619047620000003,4.5674999999999999,6.7999999999999998
Cairo,Mandalay,Female,Food and beverages,78.879999999999995,7.8879999999999999,165.648,2019-01-26 00:00:00.0000000,157.75999999999999,4.7619047620000003,7.8879999999999999,9.0999999999999996
Alex,Yangon,Male,Sports and travel,60.869999999999997,6.0869999999999997,127.827,2019-03-09 00:00:00.0000000,121.73999999999999,4.7619047620000003,6.0869999999999997,8.6999999999999993
Cairo,Mandalay,Male,Health and beauty,82.579999999999998,41.289999999999999,867.09000000000003,2019-03-14 00:00:00.0000000,825.79999999999995,4.7619047620000003,41.289999999999999,5
Alex,Yangon,Male,Home and lifestyle,53.299999999999997,7.9950000000000001,167.89500000000001,2019-01-25 00:00:00.0000000,159.90000000000001,4.7619047620000003,7.9950000000000001,7.5
Alex,Yangon,Female,Fashion accessories,12.09,0.60450000000000004,12.6945,2019-01-26 00:00:00.0000000,12.09,4.7619047620000003,0.60450000000000004,8.1999999999999993
Alex,Yangon,Male,Sports and travel,64.189999999999998,32.094999999999999,673.995,2019-01-19 00:00:00.0000000,641.89999999999998,4.7619047620000003,32.094999999999999,6.7000000000000002
Alex,Yangon,Male,Electronic accessories,78.310000000000002,11.746499999999999,246.6765,2019-03-05 00:00:00.0000000,234.93000000000001,4.7619047620000003,11.746499999999999,5.4000000000000004
Alex,Yangon,Male,Food and beverages,83.769999999999996,8.3770000000000007,175.917,2019-01-15 00:00:00.0000000,167.53999999999999,4.7619047620000003,8.3770000000000007,7
Cairo,Mandalay,Male,Home and lifestyle,99.700000000000003,14.955,314.05500000000001,2019-03-18 00:00:00.0000000,299.10000000000002,4.7619047620000003,14.955,4.7000000000000002
Cairo,Mandalay,Male,Food and beverages,79.909999999999997,11.986499999999999,251.7165,2019-03-20 00:00:00.0000000,239.72999999999999,4.7619047620000003,11.986499999999999,5
Cairo,Mandalay,Male,Health and beauty,66.469999999999999,33.234999999999999,697.93499999999995,2019-01-15 00:00:00.0000000,664.70000000000005,4.7619047620000003,33.234999999999999,5
Alex,Yangon,Male,Health and beauty,28.949999999999999,10.1325,212.7825,2019-03-03 00:00:00.0000000,202.65000000000001,4.7619047620000003,10.1325,6
Giza,Naypyitaw,Female,Electronic accessories,46.200000000000003,2.3100000000000001,48.509999999999998,2019-03-19 00:00:00.0000000,46.200000000000003,4.7619047620000003,2.3100000000000001,6.2999999999999998
Cairo,Mandalay,Female,Food and beverages,17.629999999999999,4.4074999999999998,92.557500000000005,2019-03-08 00:00:00.0000000,88.150000000000006,4.7619047620000003,4.4074999999999998,8.5
Cairo,Mandalay,Male,Fashion accessories,52.420000000000002,7.8630000000000004,165.12299999999999,2019-02-27 00:00:00.0000000,157.25999999999999,4.7619047620000003,7.8630000000000004,7.5
Cairo,Mandalay,Female,Food and beverages,98.790000000000006,14.8185,311.18849999999998,2019-02-23 00:00:00.0000000,296.37,4.7619047620000003,14.8185,6.4000000000000004
Giza,Naypyitaw,Female,Electronic accessories,88.549999999999997,35.420000000000002,743.82000000000005,2019-03-19 00:00:00.0000000,708.39999999999998,4.7619047620000003,35.420000000000002,4.7000000000000002
Cairo,Mandalay,Male,Electronic accessories,55.670000000000002,5.5670000000000002,116.907,2019-03-27 00:00:00.0000000,111.34,4.7619047620000003,5.5670000000000002,6
Giza,Naypyitaw,Female,Food and beverages,72.519999999999996,29.007999999999999,609.16800000000001,2019-03-30 00:00:00.0000000,580.15999999999997,4.7619047620000003,29.007999999999999,4
Giza,Naypyitaw,Male,Electronic accessories,12.050000000000001,3.0125000000000002,63.262500000000003,2019-02-16 00:00:00.0000000,60.25,4.7619047620000003,3.0125000000000002,5.5
Alex,Yangon,Male,Home and lifestyle,19.359999999999999,8.7119999999999997,182.952,2019-01-18 00:00:00.0000000,174.24000000000001,4.7619047620000003,8.7119999999999997,8.6999999999999993
Giza,Naypyitaw,Male,Health and beauty,70.209999999999994,21.062999999999999,442.32299999999998,2019-03-30 00:00:00.0000000,421.25999999999999,4.7619047620000003,21.062999999999999,7.4000000000000004
Cairo,Mandalay,Male,Fashion accessories,33.630000000000003,1.6815,35.311500000000002,2019-03-20 00:00:00.0000000,33.630000000000003,4.7619047620000003,1.6815,5.5999999999999996
Giza,Naypyitaw,Female,Sports and travel,15.49,1.5489999999999999,32.529000000000003,2019-01-16 00:00:00.0000000,30.98,4.7619047620000003,1.5489999999999999,6.2999999999999998
Giza,Naypyitaw,Male,Electronic accessories,24.739999999999998,12.369999999999999,259.76999999999998,2019-02-24 00:00:00.0000000,247.40000000000001,4.7619047620000003,12.369999999999999,7.0999999999999996
Cairo,Mandalay,Male,Electronic accessories,75.659999999999997,18.914999999999999,397.21499999999997,2019-01-15 00:00:00.0000000,378.30000000000001,4.7619047620000003,18.914999999999999,7.7999999999999998
